User ID,Video ID,Content Type,Video Length,Total Video views,Total Watchtime,Mid role ads,Charges of Midrole Ads per 1000 views,Revenue Generated by the video,User's Share,Our Share,,
USR79408,VIDID-12-2025-7973,Educational,0:35:00,9942027,5799515:45:00,4, ? 200.00 ," ? 7,953,621.60 "," ? 5,965,216.20 "," ? 1,988,405.40 ",,
USR12082,VIDID-12-2025-72265,Gaming,1:00:00,8876115,8876115:00:00,8, ? 100.00 ," ? 7,100,892.00 "," ? 5,325,669.00 "," ? 1,775,223.00 ",,
USR65606,VIDID-12-2025-34815,Life Style,0:22:00,2301649,843937:58:00,3, ? 250.00 ," ? 1,726,236.75 "," ? 1,294,677.56 "," ? 431,559.19 ",,
USR3783,VIDID-12-2025-76216,Political,0:20:00,5576133,1858711:00:00,3, ? 50.00 ," ? 836,419.95 "," ? 627,314.96 "," ? 209,104.99 ",,
USR72181,VIDID-12-2025-71244,Entertainment,0:15:00,5823608,1455902:00:00,2, ? 350.00 ," ? 4,076,525.60 "," ? 3,057,394.20 "," ? 1,019,131.40 ",,
USR32349,VIDID-12-2025-23679,ASMR,0:20:00,2583412,861137:20:00,3, ? 150.00 ," ? 1,162,535.40 "," ? 871,901.55 "," ? 290,633.85 ",,
USR44918,VIDID-12-2025-88600,Technology,0:12:00,7708740,1541748:00:00,2, ? 500.00 ," ? 7,708,740.00 "," ? 5,781,555.00 "," ? 1,927,185.00 ",,
USR95589,VIDID-12-2025-29685,News,0:25:00,9451491,3938121:15:00,3, ? 400.00 ," ? 11,341,789.20 "," ? 8,506,341.90 "," ? 2,835,447.30 ",,
USR19000,VIDID-12-2025-10394,Life Style,0:22:00,8531811,3128330:42:00,3, ? 250.00 ," ? 6,398,858.25 "," ? 4,799,143.69 "," ? 1,599,714.56 ",,
USR16167,VIDID-12-2025-33311,News,0:25:00,9368782,3903659:10:00,3, ? 400.00 ," ? 11,242,538.40 "," ? 8,431,903.80 "," ? 2,810,634.60 ",,
USR98385,VIDID-12-2025-77932,Life Style,0:22:00,9504248,3484890:56:00,3, ? 250.00 ," ? 7,128,186.00 "," ? 5,346,139.50 "," ? 1,782,046.50 ",,
USR75946,VIDID-12-2025-24024,News,0:25:00,5886115,2452547:55:00,3, ? 400.00 ," ? 7,063,338.00 "," ? 5,297,503.50 "," ? 1,765,834.50 ",,
USR92047,VIDID-12-2025-1147,Technology,0:12:00,8158792,1631758:24:00,2, ? 500.00 ," ? 8,158,792.00 "," ? 6,119,094.00 "," ? 2,039,698.00 ",,
USR26531,VIDID-12-2025-68194,Entertainment,0:15:00,2315128,578782:00:00,2, ? 350.00 ," ? 1,620,589.60 "," ? 1,215,442.20 "," ? 405,147.40 ",,
USR33628,VIDID-12-2025-76596,Technology,0:12:00,1170116,234023:12:00,2, ? 500.00 ," ? 1,170,116.00 "," ? 877,587.00 "," ? 292,529.00 ",,
USR46126,VIDID-12-2025-81999,Cooking,0:10:00,7198360,1199726:40:00,1, ? 300.00 ," ? 2,159,508.00 "," ? 1,619,631.00 "," ? 539,877.00 ",,
USR32125,VIDID-12-2025-57739,Technology,0:12:00,3043116,608623:12:00,2, ? 500.00 ," ? 3,043,116.00 "," ? 2,282,337.00 "," ? 760,779.00 ",,
USR84892,VIDID-12-2025-13686,ASMR,0:20:00,9573603,3191201:00:00,3, ? 150.00 ," ? 4,308,121.35 "," ? 3,231,091.01 "," ? 1,077,030.34 ",,
USR97412,VIDID-12-2025-66355,Gaming,1:00:00,8873034,8873034:00:00,8, ? 100.00 ," ? 7,098,427.20 "," ? 5,323,820.40 "," ? 1,774,606.80 ",,
USR59351,VIDID-12-2025-64189,Entertainment,0:15:00,3265736,816434:00:00,2, ? 350.00 ," ? 2,286,015.20 "," ? 1,714,511.40 "," ? 571,503.80 ",,
USR84433,VIDID-12-2025-44135,Gaming,1:00:00,1605878,1605878:00:00,8, ? 100.00 ," ? 1,284,702.40 "," ? 963,526.80 "," ? 321,175.60 ",,
USR10147,VIDID-12-2025-31538,Cooking,0:10:00,5346528,891088:00:00,1, ? 300.00 ," ? 1,603,958.40 "," ? 1,202,968.80 "," ? 400,989.60 ",,
USR72764,VIDID-12-2025-12667,Entertainment,0:15:00,6369196,1592299:00:00,2, ? 350.00 ," ? 4,458,437.20 "," ? 3,343,827.90 "," ? 1,114,609.30 ",,
USR98545,VIDID-12-2025-84871,Educational,0:35:00,9046573,5277167:35:00,4, ? 200.00 ," ? 7,237,258.40 "," ? 5,427,943.80 "," ? 1,809,314.60 ",,
USR60640,VIDID-12-2025-79340,News,0:25:00,2093523,872301:15:00,3, ? 400.00 ," ? 2,512,227.60 "," ? 1,884,170.70 "," ? 628,056.90 ",,
USR67588,VIDID-12-2025-26864,Political,0:20:00,6223225,2074408:20:00,3, ? 50.00 ," ? 933,483.75 "," ? 700,112.81 "," ? 233,370.94 ",,
USR44181,VIDID-12-2025-26420,Technology,0:12:00,7911952,1582390:24:00,2, ? 500.00 ," ? 7,911,952.00 "," ? 5,933,964.00 "," ? 1,977,988.00 ",,
USR23425,VIDID-12-2025-11134,Political,0:20:00,2686864,895621:20:00,3, ? 50.00 ," ? 403,029.60 "," ? 302,272.20 "," ? 100,757.40 ",,
USR23097,VIDID-12-2025-67949,Political,0:20:00,2437730,812576:40:00,3, ? 50.00 ," ? 365,659.50 "," ? 274,244.63 "," ? 91,414.88 ",,
USR17959,VIDID-12-2025-45151,Political,0:20:00,5756489,1918829:40:00,3, ? 50.00 ," ? 863,473.35 "," ? 647,605.01 "," ? 215,868.34 ",,
USR34132,VIDID-12-2025-28225,Political,0:20:00,717746,239248:40:00,3, ? 50.00 ," ? 107,661.90 "," ? 80,746.43 "," ? 26,915.48 ",,
USR42507,VIDID-12-2025-76579,Cooking,0:10:00,5910052,985008:40:00,1, ? 300.00 ," ? 1,773,015.60 "," ? 1,329,761.70 "," ? 443,253.90 ",,
USR93063,VIDID-12-2025-88263,Entertainment,0:15:00,6107595,1526898:45:00,2, ? 350.00 ," ? 4,275,316.50 "," ? 3,206,487.38 "," ? 1,068,829.13 ",,
USR35516,VIDID-12-2025-89119,Entertainment,0:15:00,5621642,1405410:30:00,2, ? 350.00 ," ? 3,935,149.40 "," ? 2,951,362.05 "," ? 983,787.35 ",,
USR47267,VIDID-12-2025-42126,Educational,0:35:00,2019099,1177807:45:00,4, ? 200.00 ," ? 1,615,279.20 "," ? 1,211,459.40 "," ? 403,819.80 ",,
USR13371,VIDID-12-2025-82668,Technology,0:12:00,7225581,1445116:12:00,2, ? 500.00 ," ? 7,225,581.00 "," ? 5,419,185.75 "," ? 1,806,395.25 ",,
USR61107,VIDID-12-2025-22510,Political,0:20:00,4370032,1456677:20:00,3, ? 50.00 ," ? 655,504.80 "," ? 491,628.60 "," ? 163,876.20 ",,
USR91724,VIDID-12-2025-57430,Entertainment,0:15:00,5721957,1430489:15:00,2, ? 350.00 ," ? 4,005,369.90 "," ? 3,004,027.43 "," ? 1,001,342.48 ",,
USR43508,VIDID-12-2025-14596,Entertainment,0:15:00,540654,135163:30:00,2, ? 350.00 ," ? 378,457.80 "," ? 283,843.35 "," ? 94,614.45 ",,
USR39508,VIDID-12-2025-96618,News,0:25:00,7852211,3271754:35:00,3, ? 400.00 ," ? 9,422,653.20 "," ? 7,066,989.90 "," ? 2,355,663.30 ",,
USR38716,VIDID-12-2025-90404,Gaming,1:00:00,1019131,1019131:00:00,8, ? 100.00 ," ? 815,304.80 "," ? 611,478.60 "," ? 203,826.20 ",,
USR67928,VIDID-12-2025-30131,Educational,0:35:00,5918484,3452449:00:00,4, ? 200.00 ," ? 4,734,787.20 "," ? 3,551,090.40 "," ? 1,183,696.80 ",,
USR57281,VIDID-12-2025-4136,ASMR,0:20:00,8031893,2677297:40:00,3, ? 150.00 ," ? 3,614,351.85 "," ? 2,710,763.89 "," ? 903,587.96 ",,
USR74950,VIDID-12-2025-67212,Political,0:20:00,7712375,2570791:40:00,3, ? 50.00 ," ? 1,156,856.25 "," ? 867,642.19 "," ? 289,214.06 ",,
USR58565,VIDID-12-2025-76926,News,0:25:00,1799174,749655:50:00,3, ? 400.00 ," ? 2,159,008.80 "," ? 1,619,256.60 "," ? 539,752.20 ",,
USR12837,VIDID-12-2025-71227,Cooking,0:10:00,218767,36461:10:00,1, ? 300.00 ," ? 65,630.10 "," ? 49,222.58 "," ? 16,407.53 ",,
USR88088,VIDID-12-2025-57890,Entertainment,0:15:00,6372355,1593088:45:00,2, ? 350.00 ," ? 4,460,648.50 "," ? 3,345,486.38 "," ? 1,115,162.13 ",,
USR37115,VIDID-12-2025-71297,Political,0:20:00,8904061,2968020:20:00,3, ? 50.00 ," ? 1,335,609.15 "," ? 1,001,706.86 "," ? 333,902.29 ",,
USR55016,VIDID-12-2025-33731,Educational,0:35:00,4746340,2768698:20:00,4, ? 200.00 ," ? 3,797,072.00 "," ? 2,847,804.00 "," ? 949,268.00 ",,
USR3546,VIDID-12-2025-61562,Technology,0:12:00,979743,195948:36:00,2, ? 500.00 ," ? 979,743.00 "," ? 734,807.25 "," ? 244,935.75 ",,
USR54496,VIDID-12-2025-76225,Political,0:20:00,8751730,2917243:20:00,3, ? 50.00 ," ? 1,312,759.50 "," ? 984,569.63 "," ? 328,189.88 ",,
USR14628,VIDID-12-2025-51920,Cooking,0:10:00,346794,57799:00:00,1, ? 300.00 ," ? 104,038.20 "," ? 78,028.65 "," ? 26,009.55 ",,
USR9613,VIDID-12-2025-94874,Entertainment,0:15:00,3554865,888716:15:00,2, ? 350.00 ," ? 2,488,405.50 "," ? 1,866,304.13 "," ? 622,101.38 ",,
USR79843,VIDID-12-2025-42994,Technology,0:12:00,3184272,636854:24:00,2, ? 500.00 ," ? 3,184,272.00 "," ? 2,388,204.00 "," ? 796,068.00 ",,
USR49810,VIDID-12-2025-61450,Life Style,0:22:00,7978732,2925535:04:00,3, ? 250.00 ," ? 5,984,049.00 "," ? 4,488,036.75 "," ? 1,496,012.25 ",,
USR99328,VIDID-12-2025-78182,ASMR,0:20:00,9208733,3069577:40:00,3, ? 150.00 ," ? 4,143,929.85 "," ? 3,107,947.39 "," ? 1,035,982.46 ",,
USR90106,VIDID-12-2025-28479,News,0:25:00,2086309,869295:25:00,3, ? 400.00 ," ? 2,503,570.80 "," ? 1,877,678.10 "," ? 625,892.70 ",,
USR35378,VIDID-12-2025-4595,Entertainment,0:15:00,5658697,1414674:15:00,2, ? 350.00 ," ? 3,961,087.90 "," ? 2,970,815.93 "," ? 990,271.98 ",,
USR84122,VIDID-12-2025-6919,Life Style,0:22:00,6483642,2377335:24:00,3, ? 250.00 ," ? 4,862,731.50 "," ? 3,647,048.63 "," ? 1,215,682.88 ",,
USR74068,VIDID-12-2025-73339,Cooking,0:10:00,4232025,705337:30:00,1, ? 300.00 ," ? 1,269,607.50 "," ? 952,205.63 "," ? 317,401.88 ",,
USR64122,VIDID-12-2025-46859,ASMR,0:20:00,2749981,916660:20:00,3, ? 150.00 ," ? 1,237,491.45 "," ? 928,118.59 "," ? 309,372.86 ",,
USR74510,VIDID-12-2025-33598,Life Style,0:22:00,8381968,3073388:16:00,3, ? 250.00 ," ? 6,286,476.00 "," ? 4,714,857.00 "," ? 1,571,619.00 ",,
USR3251,VIDID-12-2025-1769,Entertainment,0:15:00,2659814,664953:30:00,2, ? 350.00 ," ? 1,861,869.80 "," ? 1,396,402.35 "," ? 465,467.45 ",,
USR93383,VIDID-12-2025-99711,Technology,0:12:00,6456032,1291206:24:00,2, ? 500.00 ," ? 6,456,032.00 "," ? 4,842,024.00 "," ? 1,614,008.00 ",,
USR95982,VIDID-12-2025-59907,Cooking,0:10:00,737530,122921:40:00,1, ? 300.00 ," ? 221,259.00 "," ? 165,944.25 "," ? 55,314.75 ",,
USR82962,VIDID-12-2025-81971,Cooking,0:10:00,4425396,737566:00:00,1, ? 300.00 ," ? 1,327,618.80 "," ? 995,714.10 "," ? 331,904.70 ",,
USR35383,VIDID-12-2025-5099,Entertainment,0:15:00,8248501,2062125:15:00,2, ? 350.00 ," ? 5,773,950.70 "," ? 4,330,463.03 "," ? 1,443,487.68 ",,
USR13511,VIDID-12-2025-48175,News,0:25:00,3285031,1368762:55:00,3, ? 400.00 ," ? 3,942,037.20 "," ? 2,956,527.90 "," ? 985,509.30 ",,
USR2230,VIDID-12-2025-91457,News,0:25:00,5171665,2154860:25:00,3, ? 400.00 ," ? 6,205,998.00 "," ? 4,654,498.50 "," ? 1,551,499.50 ",,
USR77683,VIDID-12-2025-37388,Cooking,0:10:00,1063788,177298:00:00,1, ? 300.00 ," ? 319,136.40 "," ? 239,352.30 "," ? 79,784.10 ",,
USR18031,VIDID-12-2025-36649,Entertainment,0:15:00,4723478,1180869:30:00,2, ? 350.00 ," ? 3,306,434.60 "," ? 2,479,825.95 "," ? 826,608.65 ",,
USR14284,VIDID-12-2025-53993,Life Style,0:22:00,1829748,670907:36:00,3, ? 250.00 ," ? 1,372,311.00 "," ? 1,029,233.25 "," ? 343,077.75 ",,
USR30505,VIDID-12-2025-50800,Political,0:20:00,9664132,3221377:20:00,3, ? 50.00 ," ? 1,449,619.80 "," ? 1,087,214.85 "," ? 362,404.95 ",,
USR10014,VIDID-12-2025-96318,Technology,0:12:00,7102688,1420537:36:00,2, ? 500.00 ," ? 7,102,688.00 "," ? 5,327,016.00 "," ? 1,775,672.00 ",,
USR6491,VIDID-12-2025-70122,Cooking,0:10:00,6241052,1040175:20:00,1, ? 300.00 ," ? 1,872,315.60 "," ? 1,404,236.70 "," ? 468,078.90 ",,
USR16916,VIDID-12-2025-45038,Life Style,0:22:00,2664407,976949:14:00,3, ? 250.00 ," ? 1,998,305.25 "," ? 1,498,728.94 "," ? 499,576.31 ",,
USR31705,VIDID-12-2025-5948,Cooking,0:10:00,6870619,1145103:10:00,1, ? 300.00 ," ? 2,061,185.70 "," ? 1,545,889.28 "," ? 515,296.43 ",,
USR23953,VIDID-12-2025-13812,Technology,0:12:00,675667,135133:24:00,2, ? 500.00 ," ? 675,667.00 "," ? 506,750.25 "," ? 168,916.75 ",,
USR88682,VIDID-12-2025-15950,Political,0:20:00,9958253,3319417:40:00,3, ? 50.00 ," ? 1,493,737.95 "," ? 1,120,303.46 "," ? 373,434.49 ",,
USR20438,VIDID-12-2025-40472,Cooking,0:10:00,2094647,349107:50:00,1, ? 300.00 ," ? 628,394.10 "," ? 471,295.58 "," ? 157,098.53 ",,
USR77717,VIDID-12-2025-27809,Political,0:20:00,3115301,1038433:40:00,3, ? 50.00 ," ? 467,295.15 "," ? 350,471.36 "," ? 116,823.79 ",,
USR61654,VIDID-12-2025-10558,Entertainment,0:15:00,7588102,1897025:30:00,2, ? 350.00 ," ? 5,311,671.40 "," ? 3,983,753.55 "," ? 1,327,917.85 ",,
USR27304,VIDID-12-2025-17965,Political,0:20:00,5056185,1685395:00:00,3, ? 50.00 ," ? 758,427.75 "," ? 568,820.81 "," ? 189,606.94 ",,
USR822,VIDID-12-2025-71700,ASMR,0:20:00,1325087,441695:40:00,3, ? 150.00 ," ? 596,289.15 "," ? 447,216.86 "," ? 149,072.29 ",,
USR10895,VIDID-12-2025-63051,Life Style,0:22:00,6462710,2369660:20:00,3, ? 250.00 ," ? 4,847,032.50 "," ? 3,635,274.38 "," ? 1,211,758.13 ",,
USR67578,VIDID-12-2025-47568,Gaming,1:00:00,6014771,6014771:00:00,8, ? 100.00 ," ? 4,811,816.80 "," ? 3,608,862.60 "," ? 1,202,954.20 ",,
USR34665,VIDID-12-2025-91956,Life Style,0:22:00,2463036,903113:12:00,3, ? 250.00 ," ? 1,847,277.00 "," ? 1,385,457.75 "," ? 461,819.25 ",,
USR87220,VIDID-12-2025-45872,Cooking,0:10:00,3291286,548547:40:00,1, ? 300.00 ," ? 987,385.80 "," ? 740,539.35 "," ? 246,846.45 ",,
USR48693,VIDID-12-2025-3993,Political,0:20:00,9456461,3152153:40:00,3, ? 50.00 ," ? 1,418,469.15 "," ? 1,063,851.86 "," ? 354,617.29 ",,
USR89521,VIDID-12-2025-95424,Gaming,1:00:00,9876306,9876306:00:00,8, ? 100.00 ," ? 7,901,044.80 "," ? 5,925,783.60 "," ? 1,975,261.20 ",,
USR84444,VIDID-12-2025-29292,News,0:25:00,3534327,1472636:15:00,3, ? 400.00 ," ? 4,241,192.40 "," ? 3,180,894.30 "," ? 1,060,298.10 ",,
USR20974,VIDID-12-2025-29908,Life Style,0:22:00,3514642,1288702:04:00,3, ? 250.00 ," ? 2,635,981.50 "," ? 1,976,986.13 "," ? 658,995.38 ",,
USR1112,VIDID-12-2025-42126,News,0:25:00,8765947,3652477:55:00,3, ? 400.00 ," ? 10,519,136.40 "," ? 7,889,352.30 "," ? 2,629,784.10 ",,
USR22299,VIDID-12-2025-4965,News,0:25:00,8925868,3719111:40:00,3, ? 400.00 ," ? 10,711,041.60 "," ? 8,033,281.20 "," ? 2,677,760.40 ",,
USR35377,VIDID-12-2025-70324,ASMR,0:20:00,2946481,982160:20:00,3, ? 150.00 ," ? 1,325,916.45 "," ? 994,437.34 "," ? 331,479.11 ",,
USR23658,VIDID-12-2025-53617,Political,0:20:00,5657707,1885902:20:00,3, ? 50.00 ," ? 848,656.05 "," ? 636,492.04 "," ? 212,164.01 ",,
USR45561,VIDID-12-2025-53264,Political,0:20:00,2373506,791168:40:00,3, ? 50.00 ," ? 356,025.90 "," ? 267,019.43 "," ? 89,006.48 ",,
USR72041,VIDID-12-2025-81005,Cooking,0:10:00,2599027,433171:10:00,1, ? 300.00 ," ? 779,708.10 "," ? 584,781.08 "," ? 194,927.03 ",,
USR32787,VIDID-12-2025-18825,Entertainment,0:15:00,340370,85092:30:00,2, ? 350.00 ," ? 238,259.00 "," ? 178,694.25 "," ? 59,564.75 ",,
USR47779,VIDID-12-2025-31343,ASMR,0:20:00,2210220,736740:00:00,3, ? 150.00 ," ? 994,599.00 "," ? 745,949.25 "," ? 248,649.75 ",,
USR46345,VIDID-12-2025-68473,ASMR,0:20:00,5063303,1687767:40:00,3, ? 150.00 ," ? 2,278,486.35 "," ? 1,708,864.76 "," ? 569,621.59 ",,
USR48096,VIDID-12-2025-3930,Entertainment,0:15:00,7914311,1978577:45:00,2, ? 350.00 ," ? 5,540,017.70 "," ? 4,155,013.28 "," ? 1,385,004.43 ",,
USR10171,VIDID-12-2025-1469,Gaming,1:00:00,8669202,8669202:00:00,8, ? 100.00 ," ? 6,935,361.60 "," ? 5,201,521.20 "," ? 1,733,840.40 ",,
USR54413,VIDID-12-2025-54669,Technology,0:12:00,4123993,824798:36:00,2, ? 500.00 ," ? 4,123,993.00 "," ? 3,092,994.75 "," ? 1,030,998.25 ",,
USR47686,VIDID-12-2025-11026,Gaming,1:00:00,6202038,6202038:00:00,8, ? 100.00 ," ? 4,961,630.40 "," ? 3,721,222.80 "," ? 1,240,407.60 ",,
USR60559,VIDID-12-2025-56759,Technology,0:12:00,7242441,1448488:12:00,2, ? 500.00 ," ? 7,242,441.00 "," ? 5,431,830.75 "," ? 1,810,610.25 ",,
USR55641,VIDID-12-2025-5046,News,0:25:00,9910955,4129564:35:00,3, ? 400.00 ," ? 11,893,146.00 "," ? 8,919,859.50 "," ? 2,973,286.50 ",,
USR23755,VIDID-12-2025-88959,Political,0:20:00,3643665,1214555:00:00,3, ? 50.00 ," ? 546,549.75 "," ? 409,912.31 "," ? 136,637.44 ",,
USR97511,VIDID-12-2025-53325,Cooking,0:10:00,4622053,770342:10:00,1, ? 300.00 ," ? 1,386,615.90 "," ? 1,039,961.93 "," ? 346,653.98 ",,
USR39953,VIDID-12-2025-16318,Life Style,0:22:00,6268088,2298298:56:00,3, ? 250.00 ," ? 4,701,066.00 "," ? 3,525,799.50 "," ? 1,175,266.50 ",,
USR32445,VIDID-12-2025-75853,News,0:25:00,855002,356250:50:00,3, ? 400.00 ," ? 1,026,002.40 "," ? 769,501.80 "," ? 256,500.60 ",,
USR5226,VIDID-12-2025-79971,Gaming,1:00:00,6944303,6944303:00:00,8, ? 100.00 ," ? 5,555,442.40 "," ? 4,166,581.80 "," ? 1,388,860.60 ",,
USR26714,VIDID-12-2025-98371,News,0:25:00,7670494,3196039:10:00,3, ? 400.00 ," ? 9,204,592.80 "," ? 6,903,444.60 "," ? 2,301,148.20 ",,
USR57946,VIDID-12-2025-93888,News,0:25:00,768134,320055:50:00,3, ? 400.00 ," ? 921,760.80 "," ? 691,320.60 "," ? 230,440.20 ",,
USR31637,VIDID-12-2025-76741,ASMR,0:20:00,3712221,1237407:00:00,3, ? 150.00 ," ? 1,670,499.45 "," ? 1,252,874.59 "," ? 417,624.86 ",,
USR46367,VIDID-12-2025-37162,Technology,0:12:00,1249891,249978:12:00,2, ? 500.00 ," ? 1,249,891.00 "," ? 937,418.25 "," ? 312,472.75 ",,
USR62318,VIDID-12-2025-38925,Cooking,0:10:00,7412720,1235453:20:00,1, ? 300.00 ," ? 2,223,816.00 "," ? 1,667,862.00 "," ? 555,954.00 ",,
USR10956,VIDID-12-2025-74540,Life Style,0:22:00,5635859,2066481:38:00,3, ? 250.00 ," ? 4,226,894.25 "," ? 3,170,170.69 "," ? 1,056,723.56 ",,
USR25410,VIDID-12-2025-61968,ASMR,0:20:00,3071155,1023718:20:00,3, ? 150.00 ," ? 1,382,019.75 "," ? 1,036,514.81 "," ? 345,504.94 ",,
USR45815,VIDID-12-2025-12919,Entertainment,0:15:00,2584578,646144:30:00,2, ? 350.00 ," ? 1,809,204.60 "," ? 1,356,903.45 "," ? 452,301.15 ",,
USR93901,VIDID-12-2025-43162,Political,0:20:00,7513938,2504646:00:00,3, ? 50.00 ," ? 1,127,090.70 "," ? 845,318.03 "," ? 281,772.68 ",,
USR93617,VIDID-12-2025-54421,Life Style,0:22:00,5903154,2164489:48:00,3, ? 250.00 ," ? 4,427,365.50 "," ? 3,320,524.13 "," ? 1,106,841.38 ",,
USR59801,VIDID-12-2025-99215,ASMR,0:20:00,5763396,1921132:00:00,3, ? 150.00 ," ? 2,593,528.20 "," ? 1,945,146.15 "," ? 648,382.05 ",,
USR80777,VIDID-12-2025-98186,ASMR,0:20:00,3360475,1120158:20:00,3, ? 150.00 ," ? 1,512,213.75 "," ? 1,134,160.31 "," ? 378,053.44 ",,
USR40175,VIDID-12-2025-6309,Life Style,0:22:00,2360043,865349:06:00,3, ? 250.00 ," ? 1,770,032.25 "," ? 1,327,524.19 "," ? 442,508.06 ",,
USR71724,VIDID-12-2025-91574,Life Style,0:22:00,613132,224815:04:00,3, ? 250.00 ," ? 459,849.00 "," ? 344,886.75 "," ? 114,962.25 ",,
USR3558,VIDID-12-2025-22384,Technology,0:12:00,6543440,1308688:00:00,2, ? 500.00 ," ? 6,543,440.00 "," ? 4,907,580.00 "," ? 1,635,860.00 ",,
USR50130,VIDID-12-2025-59927,News,0:25:00,1520280,633450:00:00,3, ? 400.00 ," ? 1,824,336.00 "," ? 1,368,252.00 "," ? 456,084.00 ",,
USR21552,VIDID-12-2025-21129,Cooking,0:10:00,8640560,1440093:20:00,1, ? 300.00 ," ? 2,592,168.00 "," ? 1,944,126.00 "," ? 648,042.00 ",,
USR26116,VIDID-12-2025-82461,Cooking,0:10:00,6581280,1096880:00:00,1, ? 300.00 ," ? 1,974,384.00 "," ? 1,480,788.00 "," ? 493,596.00 ",,
USR64361,VIDID-12-2025-92976,Political,0:20:00,8724920,2908306:40:00,3, ? 50.00 ," ? 1,308,738.00 "," ? 981,553.50 "," ? 327,184.50 ",,
USR27980,VIDID-12-2025-17778,Technology,0:12:00,1308295,261659:00:00,2, ? 500.00 ," ? 1,308,295.00 "," ? 981,221.25 "," ? 327,073.75 ",,
USR45960,VIDID-12-2025-41126,ASMR,0:20:00,977624,325874:40:00,3, ? 150.00 ," ? 439,930.80 "," ? 329,948.10 "," ? 109,982.70 ",,
USR21604,VIDID-12-2025-557,ASMR,0:20:00,8165236,2721745:20:00,3, ? 150.00 ," ? 3,674,356.20 "," ? 2,755,767.15 "," ? 918,589.05 ",,
USR9925,VIDID-12-2025-75681,Gaming,1:00:00,5228046,5228046:00:00,8, ? 100.00 ," ? 4,182,436.80 "," ? 3,136,827.60 "," ? 1,045,609.20 ",,
USR59628,VIDID-12-2025-85852,Technology,0:12:00,5425698,1085139:36:00,2, ? 500.00 ," ? 5,425,698.00 "," ? 4,069,273.50 "," ? 1,356,424.50 ",,
USR58316,VIDID-12-2025-16835,News,0:25:00,5938887,2474536:15:00,3, ? 400.00 ," ? 7,126,664.40 "," ? 5,344,998.30 "," ? 1,781,666.10 ",,
USR88437,VIDID-12-2025-41618,Educational,0:35:00,1806466,1053771:50:00,4, ? 200.00 ," ? 1,445,172.80 "," ? 1,083,879.60 "," ? 361,293.20 ",,
USR77225,VIDID-12-2025-8979,ASMR,0:20:00,9145,3048:20:00,3, ? 150.00 ," ? 4,115.25 "," ? 3,086.44 "," ? 1,028.81 ",,
USR95947,VIDID-12-2025-9321,Educational,0:35:00,6570,3832:30:00,4, ? 200.00 ," ? 5,256.00 "," ? 3,942.00 "," ? 1,314.00 ",,
USR60871,VIDID-12-2025-45066,Gaming,1:00:00,8420192,8420192:00:00,8, ? 100.00 ," ? 6,736,153.60 "," ? 5,052,115.20 "," ? 1,684,038.40 ",,
USR41943,VIDID-12-2025-31983,Educational,0:35:00,4262969,2486731:55:00,4, ? 200.00 ," ? 3,410,375.20 "," ? 2,557,781.40 "," ? 852,593.80 ",,
USR83977,VIDID-12-2025-86738,Political,0:20:00,2813306,937768:40:00,3, ? 50.00 ," ? 421,995.90 "," ? 316,496.93 "," ? 105,498.98 ",,
USR31696,VIDID-12-2025-20321,Entertainment,0:15:00,8447698,2111924:30:00,2, ? 350.00 ," ? 5,913,388.60 "," ? 4,435,041.45 "," ? 1,478,347.15 ",,
USR70797,VIDID-12-2025-76479,Technology,0:12:00,6072211,1214442:12:00,2, ? 500.00 ," ? 6,072,211.00 "," ? 4,554,158.25 "," ? 1,518,052.75 ",,
USR66379,VIDID-12-2025-49487,Life Style,0:22:00,8935885,3276491:10:00,3, ? 250.00 ," ? 6,701,913.75 "," ? 5,026,435.31 "," ? 1,675,478.44 ",,
USR3105,VIDID-12-2025-59763,News,0:25:00,3622458,1509357:30:00,3, ? 400.00 ," ? 4,346,949.60 "," ? 3,260,212.20 "," ? 1,086,737.40 ",,
USR85513,VIDID-12-2025-79038,Cooking,0:10:00,5936384,989397:20:00,1, ? 300.00 ," ? 1,780,915.20 "," ? 1,335,686.40 "," ? 445,228.80 ",,
USR40129,VIDID-12-2025-47666,Educational,0:35:00,8960926,5227206:50:00,4, ? 200.00 ," ? 7,168,740.80 "," ? 5,376,555.60 "," ? 1,792,185.20 ",,
USR57213,VIDID-12-2025-35211,Technology,0:12:00,9024508,1804901:36:00,2, ? 500.00 ," ? 9,024,508.00 "," ? 6,768,381.00 "," ? 2,256,127.00 ",,
USR73145,VIDID-12-2025-83941,Technology,0:12:00,9174581,1834916:12:00,2, ? 500.00 ," ? 9,174,581.00 "," ? 6,880,935.75 "," ? 2,293,645.25 ",,
USR75924,VIDID-12-2025-59894,News,0:25:00,9283882,3868284:10:00,3, ? 400.00 ," ? 11,140,658.40 "," ? 8,355,493.80 "," ? 2,785,164.60 ",,
USR9584,VIDID-12-2025-81447,Gaming,1:00:00,381847,381847:00:00,8, ? 100.00 ," ? 305,477.60 "," ? 229,108.20 "," ? 76,369.40 ",,
USR37251,VIDID-12-2025-75062,ASMR,0:20:00,6924584,2308194:40:00,3, ? 150.00 ," ? 3,116,062.80 "," ? 2,337,047.10 "," ? 779,015.70 ",,
USR14371,VIDID-12-2025-17677,Life Style,0:22:00,9368885,3435257:50:00,3, ? 250.00 ," ? 7,026,663.75 "," ? 5,269,997.81 "," ? 1,756,665.94 ",,
