User ID,Video ID,Upload Date,Content Type,Video Length,Total Views,Total Watchtime,Likes,Dislikes
USR80910,VIDID-12-2025-32883,06-12-2025,Entertainment,0:15:00,4931048,1232762:00:00,665374,722297
USR15162,VIDID-12-2025-91817,07-12-2025,Life Style,0:22:00,8426131,3089581:22:00,15459,957963
USR4059,VIDID-12-2025-18840,30-12-2025,Life Style,0:22:00,734067,269157:54:00,77247,537218
USR70337,VIDID-12-2025-14618,14-12-2025,Life Style,0:22:00,7389165,2709360:30:00,717121,455835
USR66131,VIDID-12-2025-66068,28-12-2025,Political,0:20:00,5838633,1946211:00:00,471839,201412
USR4750,VIDID-12-2025-55873,12-12-2025,Political,0:20:00,1731667,577222:20:00,403473,273139
USR66007,VIDID-12-2025-62987,15-12-2025,Gaming,1:00:00,3678239,3678239:00:00,393071,428141
USR35058,VIDID-12-2025-5319,19-12-2025,Life Style,0:22:00,7433234,2725519:08:00,91608,664357
USR34539,VIDID-12-2025-64414,18-12-2025,News,0:25:00,9410279,3920949:35:00,891204,346455
USR6767,VIDID-12-2025-24167,11-12-2025,Entertainment,0:15:00,2787763,696940:45:00,394448,512374
USR46814,VIDID-12-2025-32500,13-12-2025,Life Style,0:22:00,2178872,798919:44:00,412245,6889
USR59724,VIDID-12-2025-40024,29-12-2025,Entertainment,0:15:00,3867874,966968:30:00,195666,766586
USR87131,VIDID-12-2025-72998,16-12-2025,Gaming,1:00:00,9402185,9402185:00:00,622408,269642
USR9016,VIDID-12-2025-55375,16-12-2025,ASMR,0:20:00,7873116,2624372:00:00,855134,710502
USR15611,VIDID-12-2025-42876,28-12-2025,Political,0:20:00,6188716,2062905:20:00,188464,327146
USR77303,VIDID-12-2025-9019,06-12-2025,Educational,0:35:00,3194392,1863395:20:00,557373,966540
USR30618,VIDID-12-2025-48592,25-12-2025,Entertainment,0:15:00,4962829,1240707:15:00,250600,360908
USR94907,VIDID-12-2025-77650,11-12-2025,Cooking,0:10:00,3068479,511413:10:00,440004,669877
USR17172,VIDID-12-2025-27122,08-12-2025,Life Style,0:22:00,9293419,3407586:58:00,464571,74971
USR15560,VIDID-12-2025-16567,25-12-2025,Technology,0:12:00,5746609,1149321:48:00,476056,563268
USR84593,VIDID-12-2025-47897,11-12-2025,Technology,0:12:00,2711087,542217:24:00,17228,126115
USR24344,VIDID-12-2025-55282,16-12-2025,Entertainment,0:15:00,9012148,2253037:00:00,676999,318932
USR40452,VIDID-12-2025-96988,14-12-2025,Life Style,0:22:00,921110,337740:20:00,134996,144932
USR66184,VIDID-12-2025-6956,05-12-2025,News,0:25:00,6128713,2553630:25:00,816978,46017
USR15359,VIDID-12-2025-63406,31-12-2025,News,0:25:00,1690303,704292:55:00,827739,828312
USR50953,VIDID-12-2025-57141,17-12-2025,Life Style,0:22:00,9259820,3395267:20:00,239074,366533
USR88343,VIDID-12-2025-31056,15-12-2025,News,0:25:00,3166345,1319310:25:00,471770,396382
USR12593,VIDID-12-2025-88854,19-12-2025,ASMR,0:20:00,8444182,2814727:20:00,150140,64919
USR70478,VIDID-12-2025-21075,15-12-2025,Technology,0:12:00,2482284,496456:48:00,345799,348548
USR77775,VIDID-12-2025-99082,18-12-2025,ASMR,0:20:00,8408225,2802741:40:00,48225,406439
USR17824,VIDID-12-2025-25455,23-12-2025,ASMR,0:20:00,7218064,2406021:20:00,907196,637198
USR9637,VIDID-12-2025-29968,05-12-2025,News,0:25:00,1739525,724802:05:00,922424,68471
USR13903,VIDID-12-2025-76076,12-12-2025,Educational,0:35:00,4559693,2659820:55:00,378324,134198
USR19866,VIDID-12-2025-97130,31-12-2025,Gaming,1:00:00,3817515,3817515:00:00,962152,524336
USR59924,VIDID-12-2025-24743,27-12-2025,Political,0:20:00,4970328,1656776:00:00,865798,278352
USR36044,VIDID-12-2025-13623,19-12-2025,Technology,0:12:00,393661,78732:12:00,480610,397449
USR16722,VIDID-12-2025-16864,06-12-2025,Cooking,0:10:00,9032049,1505341:30:00,316274,279774
USR40557,VIDID-12-2025-79867,18-12-2025,News,0:25:00,8180739,3408641:15:00,300277,905963
USR62731,VIDID-12-2025-67125,09-12-2025,Gaming,1:00:00,4616256,4616256:00:00,79401,405884
USR68695,VIDID-12-2025-89062,25-12-2025,News,0:25:00,6693668,2789028:20:00,360782,692183
USR39416,VIDID-12-2025-990,16-12-2025,Gaming,1:00:00,5877478,5877478:00:00,575271,86612
USR63875,VIDID-12-2025-8211,18-12-2025,News,0:25:00,7532110,3138379:10:00,323312,398194
USR77895,VIDID-12-2025-60082,13-12-2025,Educational,0:35:00,1029252,600397:00:00,1279,355448
USR53467,VIDID-12-2025-20934,23-12-2025,Technology,0:12:00,4895046,979009:12:00,177577,567216
USR73446,VIDID-12-2025-32228,29-12-2025,ASMR,0:20:00,1849832,616610:40:00,165225,132526
USR71398,VIDID-12-2025-77267,09-12-2025,Educational,0:35:00,9156153,5341089:15:00,535166,539647
USR9463,VIDID-12-2025-84718,14-12-2025,News,0:25:00,8134578,3389407:30:00,266081,515863
USR53902,VIDID-12-2025-85895,03-12-2025,Cooking,0:10:00,3740717,623452:50:00,76169,131002
USR82620,VIDID-12-2025-88350,30-12-2025,Educational,0:35:00,9796242,5714474:30:00,154662,573910
USR61959,VIDID-12-2025-39139,06-12-2025,Life Style,0:22:00,8217850,3013211:40:00,962186,190764
USR51425,VIDID-12-2025-84252,01-12-2025,Gaming,1:00:00,4473874,4473874:00:00,526736,379144
USR66355,VIDID-12-2025-12966,27-12-2025,Technology,0:12:00,4698848,939769:36:00,402126,593148
USR21516,VIDID-12-2025-56854,05-12-2025,ASMR,0:20:00,5666629,1888876:20:00,621569,359037
USR18250,VIDID-12-2025-31555,12-12-2025,Educational,0:35:00,42002,24501:10:00,844734,980667
USR71715,VIDID-12-2025-70311,11-12-2025,Educational,0:35:00,169219,98711:05:00,740820,659552
USR33218,VIDID-12-2025-13227,22-12-2025,Political,0:20:00,9278984,3092994:40:00,161516,812908
USR85207,VIDID-12-2025-103,16-12-2025,Educational,0:35:00,5942919,3466702:45:00,397814,189178
USR6119,VIDID-12-2025-6131,27-12-2025,News,0:25:00,28080,11700:00:00,552655,129715
USR14775,VIDID-12-2025-30054,24-12-2025,Entertainment,0:15:00,2664303,666075:45:00,142701,259491
USR81728,VIDID-12-2025-97630,11-12-2025,News,0:25:00,6130262,2554275:50:00,846594,607684
USR384,VIDID-12-2025-48224,03-12-2025,ASMR,0:20:00,8642078,2880692:40:00,104455,81220
USR43406,VIDID-12-2025-79043,23-12-2025,News,0:25:00,4305679,1794032:55:00,716685,117409
USR44289,VIDID-12-2025-60662,02-12-2025,Entertainment,0:15:00,1178133,294533:15:00,766767,376942
USR99844,VIDID-12-2025-25610,07-12-2025,Entertainment,0:15:00,794369,198592:15:00,109024,466278
USR41846,VIDID-12-2025-84541,12-12-2025,Life Style,0:22:00,2121731,777968:02:00,231043,249961
USR53766,VIDID-12-2025-507,16-12-2025,Political,0:20:00,7643609,2547869:40:00,633019,564467
USR53019,VIDID-12-2025-95763,06-12-2025,Life Style,0:22:00,4698273,1722700:06:00,259053,32218
USR64259,VIDID-12-2025-22265,05-12-2025,News,0:25:00,1049511,437296:15:00,384142,245792
USR39762,VIDID-12-2025-16798,11-12-2025,Life Style,0:22:00,5091315,1866815:30:00,221753,763392
USR52103,VIDID-12-2025-35198,07-12-2025,Life Style,0:22:00,5561397,2039178:54:00,95064,217970
USR31413,VIDID-12-2025-88909,16-12-2025,Gaming,1:00:00,3161027,3161027:00:00,404621,159801
USR76071,VIDID-12-2025-72934,09-12-2025,Educational,0:35:00,4632135,2702078:45:00,803797,316246
USR65482,VIDID-12-2025-2208,03-12-2025,Technology,0:12:00,1203282,240656:24:00,413314,24031
USR47200,VIDID-12-2025-85748,10-12-2025,Gaming,1:00:00,6422488,6422488:00:00,174669,657341
USR58482,VIDID-12-2025-85478,19-12-2025,Entertainment,0:15:00,4129135,1032283:45:00,564848,205494
USR61987,VIDID-12-2025-73582,18-12-2025,News,0:25:00,9657020,4023758:20:00,56495,209992
USR14184,VIDID-12-2025-113,22-12-2025,Cooking,0:10:00,2529839,421639:50:00,960900,252234
USR19208,VIDID-12-2025-51869,26-12-2025,Political,0:20:00,7110980,2370326:40:00,263516,442888
USR26652,VIDID-12-2025-20068,20-12-2025,Technology,0:12:00,417560,83512:00:00,682307,63681
USR92891,VIDID-12-2025-36139,25-12-2025,Gaming,1:00:00,5973941,5973941:00:00,380673,746634
USR163,VIDID-12-2025-64336,26-12-2025,Life Style,0:22:00,6303302,2311210:44:00,605437,216777
USR45857,VIDID-12-2025-10073,02-12-2025,News,0:25:00,9733561,4055650:25:00,153239,687164
USR29674,VIDID-12-2025-69206,15-12-2025,Life Style,0:22:00,9639303,3534411:06:00,52544,101343
USR40045,VIDID-12-2025-65042,03-12-2025,Entertainment,0:15:00,2384454,596113:30:00,987568,702810
USR75443,VIDID-12-2025-81904,02-12-2025,Technology,0:12:00,7379725,1475945:00:00,993041,347237
USR20161,VIDID-12-2025-24147,19-12-2025,Technology,0:12:00,6294094,1258818:48:00,162942,678610
USR11607,VIDID-12-2025-22379,27-12-2025,Gaming,1:00:00,2426607,2426607:00:00,250458,373471
USR5691,VIDID-12-2025-52192,24-12-2025,Educational,0:35:00,2671154,1558173:10:00,87150,164927
USR37204,VIDID-12-2025-8816,22-12-2025,Educational,0:35:00,8367674,4881143:10:00,384215,78421
USR34795,VIDID-12-2025-38366,07-12-2025,ASMR,0:20:00,6051334,2017111:20:00,680491,523896
USR90256,VIDID-12-2025-20490,16-12-2025,ASMR,0:20:00,8813044,2937681:20:00,672734,794398
USR94422,VIDID-12-2025-20208,29-12-2025,Political,0:20:00,5632092,1877364:00:00,216175,992640
USR10690,VIDID-12-2025-50610,25-12-2025,Technology,0:12:00,8587581,1717516:12:00,56182,981356
USR39383,VIDID-12-2025-15577,14-12-2025,Technology,0:12:00,2734759,546951:48:00,121914,585021
USR39026,VIDID-12-2025-81318,08-12-2025,ASMR,0:20:00,9366890,3122296:40:00,684598,640656
USR81413,VIDID-12-2025-79869,25-12-2025,Educational,0:35:00,334087,194884:05:00,624466,399822
USR47893,VIDID-12-2025-14545,23-12-2025,News,0:25:00,253592,105663:20:00,473067,32030
USR20104,VIDID-12-2025-94970,11-12-2025,Technology,0:12:00,1747685,349537:00:00,875949,583842
USR93005,VIDID-12-2025-61356,31-12-2025,News,0:25:00,2385764,994068:20:00,209138,333464
USR32779,VIDID-12-2025-33939,17-12-2025,Educational,0:35:00,7736706,4513078:30:00,548681,214019
USR47613,VIDID-12-2025-28231,19-12-2025,ASMR,0:20:00,1417407,472469:00:00,617626,478122
USR27566,VIDID-12-2025-91217,13-12-2025,Gaming,1:00:00,8681546,8681546:00:00,468622,526018
USR55457,VIDID-12-2025-6473,24-12-2025,Entertainment,0:15:00,9095235,2273808:45:00,325143,908044
USR59176,VIDID-12-2025-14672,18-12-2025,News,0:25:00,61455,25606:15:00,836586,668781
USR72259,VIDID-12-2025-68507,20-12-2025,Educational,0:35:00,9657095,5633305:25:00,403098,144359
USR94074,VIDID-12-2025-30082,25-12-2025,Cooking,0:10:00,8880707,1480117:50:00,438515,253641
USR78746,VIDID-12-2025-16047,13-12-2025,Political,0:20:00,5861609,1953869:40:00,59455,391133
USR90123,VIDID-12-2025-43814,25-12-2025,Educational,0:35:00,3038569,1772498:35:00,676317,512814
USR22331,VIDID-12-2025-22912,19-12-2025,Technology,0:12:00,7601211,1520242:12:00,756648,274178
USR75068,VIDID-12-2025-13243,31-12-2025,Life Style,0:22:00,2635159,966224:58:00,136038,727742
USR69152,VIDID-12-2025-32212,14-12-2025,News,0:25:00,5048265,2103443:45:00,726633,248579
USR50254,VIDID-12-2025-98153,18-12-2025,Life Style,0:22:00,5124785,1879087:50:00,902509,48007
USR21824,VIDID-12-2025-77579,11-12-2025,ASMR,0:20:00,5158314,1719438:00:00,768035,384840
USR1597,VIDID-12-2025-91243,09-12-2025,Life Style,0:22:00,9703791,3558056:42:00,978415,955041
USR74037,VIDID-12-2025-21302,21-12-2025,Political,0:20:00,3300420,1100140:00:00,503916,69499
USR17306,VIDID-12-2025-82781,28-12-2025,Educational,0:35:00,4355231,2540551:25:00,428148,893239
USR72776,VIDID-12-2025-40753,10-12-2025,Technology,0:12:00,2291399,458279:48:00,316571,670534
USR5542,VIDID-12-2025-71432,14-12-2025,News,0:25:00,4910446,2046019:10:00,597405,8761
USR94269,VIDID-12-2025-55212,27-12-2025,Educational,0:35:00,8132130,4743742:30:00,900886,591188
USR94806,VIDID-12-2025-97399,31-12-2025,Life Style,0:22:00,1603502,587950:44:00,774157,997723
USR66319,VIDID-12-2025-39817,28-12-2025,Technology,0:12:00,7282877,1456575:24:00,695520,114077
USR75498,VIDID-12-2025-97561,03-12-2025,Life Style,0:22:00,53776,19717:52:00,715349,22165
USR64190,VIDID-12-2025-68895,05-12-2025,Cooking,0:10:00,8763585,1460597:30:00,935412,141568
USR11639,VIDID-12-2025-71730,11-12-2025,Entertainment,0:15:00,1907848,476962:00:00,447971,98194
USR87883,VIDID-12-2025-84499,03-12-2025,Entertainment,0:15:00,7896432,1974108:00:00,647531,265613
USR20004,VIDID-12-2025-53563,20-12-2025,ASMR,0:20:00,9490992,3163664:00:00,817977,39748
USR81444,VIDID-12-2025-99978,05-12-2025,Political,0:20:00,6924612,2308204:00:00,378924,512593
USR70501,VIDID-12-2025-64818,08-12-2025,Life Style,0:22:00,1779931,652641:22:00,572552,227546
USR2819,VIDID-12-2025-45164,02-12-2025,Gaming,1:00:00,8101148,8101148:00:00,310590,828970
USR98916,VIDID-12-2025-19060,14-12-2025,Technology,0:12:00,4940858,988171:36:00,856066,491408
USR51961,VIDID-12-2025-77782,13-12-2025,ASMR,0:20:00,5295468,1765156:00:00,963907,385504
USR99844,VIDID-12-2025-51031,18-12-2025,Technology,0:12:00,3206634,641326:48:00,102089,490140
USR20983,VIDID-12-2025-89741,16-12-2025,Life Style,0:22:00,1194151,437855:22:00,981869,278890
USR2602,VIDID-12-2025-5828,20-12-2025,Entertainment,0:15:00,959483,239870:45:00,957139,830963
USR42138,VIDID-12-2025-2096,18-12-2025,Educational,0:35:00,3527335,2057612:05:00,767929,917219
USR56282,VIDID-12-2025-43425,19-12-2025,ASMR,0:20:00,8480457,2826819:00:00,854660,317957
USR39703,VIDID-12-2025-59151,11-12-2025,Gaming,1:00:00,2937246,2937246:00:00,944561,943372
USR21959,VIDID-12-2025-87304,15-12-2025,Cooking,0:10:00,4550104,758350:40:00,901925,324153
USR25483,VIDID-12-2025-21379,12-12-2025,ASMR,0:20:00,7603881,2534627:00:00,192543,789718
USR19694,VIDID-12-2025-80451,26-12-2025,Gaming,1:00:00,2798602,2798602:00:00,88023,696940
USR74784,VIDID-12-2025-64555,12-12-2025,Gaming,1:00:00,5326591,5326591:00:00,513924,346548
USR11195,VIDID-12-2025-44349,26-12-2025,Gaming,1:00:00,9116909,9116909:00:00,718202,216162
USR24574,VIDID-12-2025-15369,04-12-2025,Political,0:20:00,9790449,3263483:00:00,486640,709176
USR36913,VIDID-12-2025-55755,31-12-2025,ASMR,0:20:00,9093534,3031178:00:00,558096,99380
USR90980,VIDID-12-2025-71826,21-12-2025,Cooking,0:10:00,2954968,492494:40:00,85273,431860
USR73542,VIDID-12-2025-68616,15-12-2025,Gaming,1:00:00,145361,145361:00:00,718739,743890
USR28062,VIDID-12-2025-15833,01-12-2025,Cooking,0:10:00,2966542,494423:40:00,742583,267141
USR3301,VIDID-12-2025-82324,15-12-2025,ASMR,0:20:00,7526811,2508937:00:00,336851,601044
USR64645,VIDID-12-2025-8411,06-12-2025,Technology,0:12:00,3619316,723863:12:00,189958,41447
USR61377,VIDID-12-2025-81801,15-12-2025,Technology,0:12:00,5832546,1166509:12:00,942192,757274
USR47412,VIDID-12-2025-5294,07-12-2025,Entertainment,0:15:00,4024431,1006107:45:00,985214,969560
USR11035,VIDID-12-2025-24535,24-12-2025,Technology,0:12:00,7199658,1439931:36:00,72295,157831
USR34709,VIDID-12-2025-76117,07-12-2025,Life Style,0:22:00,487058,178587:56:00,462162,687767
USR92621,VIDID-12-2025-91161,15-12-2025,Educational,0:35:00,6419847,3744910:45:00,607458,634248
USR53020,VIDID-12-2025-84087,19-12-2025,Cooking,0:10:00,7259880,1209980:00:00,564710,115528
USR23732,VIDID-12-2025-51180,11-12-2025,Educational,0:35:00,3705470,2161524:10:00,304360,189305
USR10635,VIDID-12-2025-20336,13-12-2025,Gaming,1:00:00,8278488,8278488:00:00,621561,204174
USR31715,VIDID-12-2025-9856,16-12-2025,Educational,0:35:00,6037570,3521915:50:00,827188,959255
USR58031,VIDID-12-2025-81886,29-12-2025,Educational,0:35:00,1164029,679016:55:00,894647,862727
USR89893,VIDID-12-2025-15733,29-12-2025,Life Style,0:22:00,2198444,806096:08:00,973924,813757
USR98163,VIDID-12-2025-85221,27-12-2025,ASMR,0:20:00,2764824,921608:00:00,990989,914711
USR68703,VIDID-12-2025-8816,20-12-2025,Political,0:20:00,4415903,1471967:40:00,877202,620255
USR63932,VIDID-12-2025-76518,10-12-2025,Gaming,1:00:00,44564,44564:00:00,818239,150387
USR65331,VIDID-12-2025-11737,25-12-2025,ASMR,0:20:00,7940417,2646805:40:00,698164,850483
USR59163,VIDID-12-2025-27123,11-12-2025,Life Style,0:22:00,5546457,2033700:54:00,886488,924594
USR37553,VIDID-12-2025-37543,07-12-2025,ASMR,0:20:00,2592421,864140:20:00,688947,695157
USR88582,VIDID-12-2025-49978,08-12-2025,Life Style,0:22:00,5132332,1881855:04:00,756508,220633
USR68811,VIDID-12-2025-5193,14-12-2025,ASMR,0:20:00,6887940,2295980:00:00,590083,574194
USR54622,VIDID-12-2025-88016,08-12-2025,Political,0:20:00,7240008,2413336:00:00,102892,845472
USR16870,VIDID-12-2025-13250,12-12-2025,Educational,0:35:00,9160876,5343844:20:00,541784,200065
USR46409,VIDID-12-2025-49841,18-12-2025,Gaming,1:00:00,5714132,5714132:00:00,497349,34965
USR8055,VIDID-12-2025-33542,22-12-2025,ASMR,0:20:00,8503572,2834524:00:00,867320,870430
USR35849,VIDID-12-2025-96649,12-12-2025,Gaming,1:00:00,1920868,1920868:00:00,617606,980342
USR87470,VIDID-12-2025-59599,26-12-2025,Technology,0:12:00,5066698,1013339:36:00,177288,728189
USR87806,VIDID-12-2025-35371,27-12-2025,Gaming,1:00:00,5604911,5604911:00:00,719307,780837
USR87505,VIDID-12-2025-90247,08-12-2025,Gaming,1:00:00,1937604,1937604:00:00,932993,307462
USR4695,VIDID-12-2025-3548,09-12-2025,Gaming,1:00:00,7304825,7304825:00:00,578694,848918
USR11142,VIDID-12-2025-62896,02-12-2025,Educational,0:35:00,8178396,4770731:00:00,35035,882864
USR87346,VIDID-12-2025-68135,21-12-2025,Entertainment,0:15:00,5666104,1416526:00:00,32642,858058
USR5142,VIDID-12-2025-16143,04-12-2025,Life Style,0:22:00,2435965,893187:10:00,787209,371968
USR18219,VIDID-12-2025-25776,17-12-2025,Cooking,0:10:00,1024309,170718:10:00,380069,925127
USR19765,VIDID-12-2025-60858,10-12-2025,Political,0:20:00,277319,92439:40:00,932997,668502
USR20308,VIDID-12-2025-80416,17-12-2025,Entertainment,0:15:00,7537597,1884399:15:00,474667,921758
USR86664,VIDID-12-2025-16668,04-12-2025,Life Style,0:22:00,8682277,3183501:34:00,128983,902577
USR28386,VIDID-12-2025-44935,23-12-2025,Entertainment,0:15:00,794216,198554:00:00,148538,796373
USR31490,VIDID-12-2025-19638,05-12-2025,Life Style,0:22:00,7941118,2911743:16:00,746531,93557
USR8638,VIDID-12-2025-59035,14-12-2025,Cooking,0:10:00,5502983,917163:50:00,726603,802732
USR7977,VIDID-12-2025-59176,22-12-2025,Educational,0:35:00,6882449,4014761:55:00,70295,469809
USR50841,VIDID-12-2025-49427,24-12-2025,News,0:25:00,6551876,2729948:20:00,110163,591989
USR94294,VIDID-12-2025-1670,17-12-2025,News,0:25:00,3442461,1434358:45:00,345789,284709
USR54889,VIDID-12-2025-60042,21-12-2025,Life Style,0:22:00,3556555,1304070:10:00,539963,921495
USR85873,VIDID-12-2025-97042,19-12-2025,Political,0:20:00,4477687,1492562:20:00,131169,426616
USR5644,VIDID-12-2025-18236,31-12-2025,Entertainment,0:15:00,7485140,1871285:00:00,424907,689759
USR84639,VIDID-12-2025-55141,03-12-2025,Gaming,1:00:00,7425065,7425065:00:00,513182,685489
USR10373,VIDID-12-2025-90482,13-12-2025,Life Style,0:22:00,1525662,559409:24:00,212370,247067
USR55640,VIDID-12-2025-23484,23-12-2025,Educational,0:35:00,8764556,5112657:40:00,616943,460142
USR22736,VIDID-12-2025-50323,12-12-2025,Entertainment,0:15:00,2894602,723650:30:00,976310,447469
USR93443,VIDID-12-2025-93252,30-12-2025,Educational,0:35:00,5170331,3016026:25:00,886915,144955
USR48466,VIDID-12-2025-28465,11-12-2025,Educational,0:35:00,9584073,5590709:15:00,358095,287663
USR30675,VIDID-12-2025-93543,27-12-2025,Gaming,1:00:00,2097231,2097231:00:00,79606,282839
USR17989,VIDID-12-2025-41194,14-12-2025,Technology,0:12:00,9008605,1801721:00:00,629756,182720
USR79925,VIDID-12-2025-45898,24-12-2025,Life Style,0:22:00,6111511,2240887:22:00,144297,514356
USR47534,VIDID-12-2025-95049,14-12-2025,Educational,0:35:00,9620216,5611792:40:00,988784,673026
USR97786,VIDID-12-2025-49013,07-12-2025,Life Style,0:22:00,394543,144665:46:00,487934,6708
USR98165,VIDID-12-2025-29032,22-12-2025,ASMR,0:20:00,630648,210216:00:00,186953,686554
USR21519,VIDID-12-2025-96552,10-12-2025,Entertainment,0:15:00,1243325,310831:15:00,501449,144366
USR21516,VIDID-12-2025-78489,17-12-2025,Political,0:20:00,6391385,2130461:40:00,309160,379445
USR73244,VIDID-12-2025-15963,30-12-2025,ASMR,0:20:00,9200847,3066949:00:00,150019,967081
USR65739,VIDID-12-2025-28592,02-12-2025,Political,0:20:00,1896594,632198:00:00,206883,891345
USR81555,VIDID-12-2025-76669,20-12-2025,ASMR,0:20:00,730876,243625:20:00,764360,258787
USR8846,VIDID-12-2025-70869,15-12-2025,Political,0:20:00,608734,202911:20:00,278599,980003
USR53967,VIDID-12-2025-97076,26-12-2025,News,0:25:00,7914917,3297882:05:00,808580,886206
USR8331,VIDID-12-2025-22175,29-12-2025,Entertainment,0:15:00,3525164,881291:00:00,669986,545426
USR25814,VIDID-12-2025-62831,09-12-2025,Entertainment,0:15:00,207670,51917:30:00,227672,514676
USR28164,VIDID-12-2025-65507,08-12-2025,Cooking,0:10:00,9285869,1547644:50:00,404934,916998
USR7335,VIDID-12-2025-3745,21-12-2025,News,0:25:00,506886,211202:30:00,820856,731808
USR52676,VIDID-12-2025-32327,24-12-2025,Technology,0:12:00,6548090,1309618:00:00,652594,23480
USR57917,VIDID-12-2025-19322,22-12-2025,Political,0:20:00,2502281,834093:40:00,633273,635052
USR7856,VIDID-12-2025-76590,23-12-2025,Political,0:20:00,9256794,3085598:00:00,749760,14734
